comment,code,line,file,language
"Send the request to the given URL.
     
      @param  string  $method
      @param  string  $url
      @param  array  $options
      @return (TAsync is false ? \Illuminate\Http\Client\Response : \Illuminate\Http\Client\Promises\LazyPromise)
     
      @throws \Exception
      @throws \Illuminate\Http\Client\ConnectionException","public function send(string $method, string $url, array $options = [])
    {
        if (! Str::startsWith($url, ['http://', 'https://'])) {
            $url = ltrim(rtrim($this->baseUrl, '/').'/'.ltrim($url, '/'), '/');
        }

        $url = $this->expandUrlParameters($url);

        $options = $this->parseHttpOptions($options);

        [$this->pendingBody, $this->pendingFiles] = [null, []];

        if ($this->async) {
            return $this->promise = new LazyPromise(
                fn () => $this->makePromise($method, $url, $options)
            );
        }

        $shouldRetry = null;

        return retry($this->tries ?? 1, function ($attempt) use ($method, $url, $options, &$shouldRetry) {
            try {
                return tap($this->newResponse($this->sendRequest($method, $url, $options)), function (&$response) use ($attempt, &$shouldRetry) {
                    $this->populateResponse($response);

                    $this->dispatchResponseReceivedEvent($response);
                    $response = $this->runAfterResponseCallbacks($response);

                    if ($response->successful()) {
                        return;
                    }

                    try {
                        $shouldRetry = $this->retryWhenCallback ? call_user_func($this->retryWhenCallback, $response->toException(), $this, $this->request->toPsrRequest()->getMethod()) : true;
                    } catch (Exception $exception) {
                        $shouldRetry = false;

                        throw $exception;
                    }

                    if ($this->throwCallback &&
                        ($this->throwIfCallback === null ||
                         call_user_func($this->throwIfCallback, $response))) {
                        $response->throw($this->throwCallback);
                    }

                    $potentialTries = is_array($this->tries)
                        ? count($this->tries) + 1
                        : $this->tries;

                    if ($attempt < $potentialTries && $shouldRetry) {
                        $response->throw();
                    }

                    if ($potentialTries > 1 && $this->retryThrow) {
                        $response->throw();
                    }
                });
            } catch (TransferException $e) {
                if ($e instanceof ConnectException) {
                    $this->marshalConnectionException($e);
                }

                if ($e instanceof RequestException && ! $e->hasResponse()) {
                    $this->marshalRequestExceptionWithoutResponse($e);
                }

                if ($e instanceof RequestException && $e->hasResponse()) {
                    $this->marshalRequestExceptionWithResponse($e);
                }

                throw $e;
            }
        }, $this->retryDelay ?? 100, function ($exception) use (&$shouldRetry) {
            $result = $shouldRetry ?? ($this->retryWhenCallback ? call_user_func($this->retryWhenCallback, $exception, $this, $this->request?->toPsrRequest()->getMethod()) : true);

            $shouldRetry = null;

            return $result;
        });
    }",1006,data/raw/repos/php/framework/src/Illuminate/Http/Client/PendingRequest.php,php
"Get the value of the notifiable's primary key.
     
      @return mixed","public function getKey()
    {
        //
    }",74,data/raw/repos/php/framework/src/Illuminate/Notifications/AnonymousNotifiable.php,php
"Returns a CSRF token for the given ID.
     
      If previously no token existed for the given ID, a new token is
      generated. Otherwise the existing token is returned (with the same value,
      not the same instance).
     
      @param string $tokenId The token ID. You may choose an arbitrary value
                             for the ID",public function getToken(string $tokenId): CsrfToken;,30,data/raw/repos/php/symfony/src/Symfony/Component/Security/Csrf/CsrfTokenManagerInterface.php,php
@param {boolean=} deferInterop if defer import is used.,"constructor(deferInterop = false) {
		super(""async module"");
		this._deferInterop = deferInterop;
	}",16,data/raw/repos/js/webpack/lib/runtime/AsyncModuleRuntimeModule.js,javascript
"Gets the public 'bar' shared autowired service.
     
      @return \Symfony\Component\DependencyInjection\Tests\Dumper\LazyServiceConsumer","protected static function getBarService($container)
    {
        return $container->services['bar'] = new \Symfony\Component\DependencyInjection\Tests\Dumper\LazyServiceConsumer(($container->privates['.lazy.Symfony\\Component\\DependencyInjection\\Tests\\Compiler\\Foo'] ?? self::getFoo2Service($container)));
    }",56,data/raw/repos/php/symfony/src/Symfony/Component/DependencyInjection/Tests/Fixtures/php/lazy_autowire_attribute.php,php
"Deletes catalogue metadata for the given key and domain.
     
      Passing an empty domain will delete all catalogue metadata. Passing an empty key will
      delete all metadata for the given domain.","public function deleteCatalogueMetadata(string $key = '', string $domain = 'messages'): void;",42,data/raw/repos/php/symfony/src/Symfony/Component/Translation/CatalogueMetadataAwareInterface.php,php
"Create a symlink to the target file or directory. On Windows, a hard link is created if the target is a file.
     
      @param  string  $target
      @param  string  $link
      @return bool|null","public function link($target, $link)
    {
        if (! windows_os()) {
            if (function_exists('symlink')) {
                return symlink($target, $link);
            } else {
                return exec('ln -s '.escapeshellarg($target).' '.escapeshellarg($link)) !== false;
            }
        }

        $mode = $this->isDirectory($target) ? 'J' : 'H';

        exec(""mklink /{$mode} "".escapeshellarg($link).' '.escapeshellarg($target));
    }",351,data/raw/repos/php/framework/src/Illuminate/Filesystem/Filesystem.php,php
"Throw an HttpException with the given data unless the given condition is true.
     
      @param  bool  $boolean
      @param  \Symfony\Component\HttpFoundation\Response|\Illuminate\Contracts\Support\Responsable|int  $code
      @param  string  $message
     
      @throws \Symfony\Component\HttpKernel\Exception\HttpException
      @throws \Symfony\Component\HttpKernel\Exception\NotFoundHttpException","function abort_unless($boolean, $code, $message = '', array $headers = []): void
    {
        if (! $boolean) {
            abort($code, $message, $headers);
        }
    }",100,data/raw/repos/php/framework/src/Illuminate/Foundation/helpers.php,php
"Constructs a new compressed array texture.
	 
	  @param {Array<Object>} mipmaps - This array holds for all mipmaps (including the bases mip)
	  the data and dimensions.
	  @param {number} width - The width of the texture.
	  @param {number} height - The height of the texture.
	  @param {number} depth - The depth of the texture.
	  @param {number} [format=RGBAFormat] - The min filter value.
	  @param {number} [type=UnsignedByteType] - The min filter value.
	 
	cons","uctor( mipmaps, width, height, depth, format, type ) {

		super( mipmaps, width, height, format, type );

		/**
		 * This flag can be used for type testing.
		 *
		 * @type {boolean}
		 * @readonly
		 * @default true
		 */
		this.isCompressedArrayTexture = true;

		/**
		 * The image property of a compressed texture just defines its dimensions.
		 *
		 * @name CompressedArrayTexture#image
		 * @type {{width:number,height:number,depth:number}}
		 */
		this.image.depth = depth;

		/**
		 * This defines how the texture is wrapped in the depth and corresponds to
		 * *W* in UVW mapping.
		 *
		 * @type {(RepeatWrapping|ClampToEdgeWrapping|MirroredRepeatWrapping)}
		 * @default ClampToEdgeWrapping
		 */
		this.wrapR = ClampToEdgeWrapping;

		/**
		 * A set of all layers which need to be updated in the texture.
		 *
		 * @type {Set<number>}
		 */
		this.layerUpdates = new Set();

	}

	/**",29984,data/raw/repos/js/three.js/build/three.core.js,javascript
"Returns the description of the failure.
     
      The beginning of failure messages is ""Failed asserting that"" in most
      cases. This method should return the second part of that sentence.
     
      To provide additional failure information additionalFailureDescription
      can be used.","protected function failureDescription(mixed $other): string
    {
        return Exporter::export($other) . ' ' . $this->toString();
    }",145,data/raw/repos/php/phpunit/src/Framework/Constraint/Constraint.php,php
"Copies the translation component of the given matrix
	  into this matrix's translation component.
	 
	  @param {Matrix4} m - The matrix to copy the translation component.
	  @return {Matrix4} A reference to this matrix.
	 
	co","Position( m ) {

		const te = this.elements, me = m.elements;

		te[ 12 ] = me[ 12 ];
		te[ 13 ] = me[ 13 ];
		te[ 14 ] = me[ 14 ];

		return this;

	}

	/",11616,data/raw/repos/js/three.js/build/three.core.js,javascript
"snippet for sampling/loading the given texture using explicit gradients.
	 
	  @param {Texture} texture - The texture.
	  @param {string} textureProperty - The name of the texture uniform in the shader.
	  @param {string} uvSnippet - A WGSL snippet that represents texture coordinates used for sampling.
	  @param {Array<string>} gradSnippet - An array holding both gradient WGSL snippets.
	  @param {?string} depthSnippet - A WGSL snippet that represents 0-based texture array index to sample.
	  @param {?string} offsetSnippet - A WGSL snippet that represents the offset that will be applied to the unnormalized texture coordinate before sampling the texture.
	  @param {string} [shaderStage=this.shaderStage] - The shader stage this code snippet is generated for.
	  @return {string} The WGSL snippet.
	 
	generateTextureGrad( text","e, textureProperty, uvSnippet, gradSnippet, depthSnippet, offsetSnippet, shaderStage = this.shaderStage ) {

		if ( shaderStage === 'fragment' ) {

			// TODO handle i32 or u32 --> uvSnippet, array_index: A, ddx, ddy
			if ( offsetSnippet ) {

				return `textureSampleGrad( ${ textureProperty }, ${ textureProperty }_sampler, ${ uvSnippet },  ${ gradSnippet[ 0 ] }, ${ gradSnippet[ 1 ] }, ${ offsetSnippet } )`;

			}

			return `textureSampleGrad( ${ textureProperty }, ${ textureProperty }_sampler, ${ uvSnippet },  ${ gradSnippet[ 0 ] }, ${ gradSnippet[ 1 ] } )`;

		} else {

			error( `WebGPURenderer: THREE.TextureNode.gradient() does not support ${ shaderStage } shader.` );

		}

	}

	/**
	 * Generates the WG",74080,data/raw/repos/js/three.js/build/three.webgpu.js,javascript
Checks if the form flow is configured to auto reset once it's finished.,public function isAutoReset(): bool;,66,data/raw/repos/php/symfony/src/Symfony/Component/Form/Flow/FormFlowConfigInterface.php,php
"Copies data of the given source texture to the given destination texture.
	 
	  @abstract
	  @param {Texture} srcTexture - The source texture.
	  @param {Texture} dstTexture - The destination texture.
	  @param {?(Box3|Box2)} [srcRegion=null] - The region of the source texture to copy.
	  @param {?(Vector2|Vector3)} [dstPosition=null] - The destination position of the copy.
	  @param {number} [srcLevel=0] - The source mip level to copy from.
	  @param {number} [dstLevel=0] - The destination mip level to copy to.","copyTextureToTexture( /*srcTexture, dstTexture, srcRegion = null, dstPosition = null, srcLevel = 0, dstLevel = 0*/ ) {}",353,data/raw/repos/js/three.js/src/renderers/common/Backend.js,javascript
"te by binding the given VAO and element buffer.
	 
	  @param {WebGLVertexArrayObject} vao - The VAO.
	  @param {?WebGLBuffer} indexBuffer - The index buffer.
	  @return {boolean} Whether a vertex state has been changed or not.
	 
	setVertexState( vao, inde","uffer = null ) {

		const gl = this.gl;

		if ( this.currentVAO !== vao || this.currentIndex !== indexBuffer ) {

			gl.bindVertexArray( vao );

			if ( indexBuffer !== null ) {

				gl.bindBuffer( gl.ELEMENT_ARRAY_BUFFER, indexBuffer );

			}

			this.currentVAO = vao;
			this.currentIndex = indexBuffer;

			return true;

		}

		return false;

	}

	/**
	 * Resets the verte",65332,data/raw/repos/js/three.js/build/three.webgpu.js,javascript
